title,text,publish_date,url
"Vitor Petrino vs. Austen Lane, UFC Fight Night | MMA Bout | Tapology","Fighter Comparison | Petrino | Lane | ||| | #22 Light HW (Worldwide) | Ranking | #63 HeavyW (Worldwide) | || | 11-2-0 MMA | Pro Record | 13-6-0 MMA | || | 2024 2023 | Last 5 Fights | 2025 2023 | || | -650 (Huge Favorite) | Betting Odds | +460 (Heavy Underdog) | || | | Nation | | || | Santa Luzia Minas Gerais | Fights out of | Jacksonville Florida | || | 27 +10 mos, 2 wks | Age at Fight | 37 +8 mos, 3 days | || | 249.0 lbs (112.9 kgs) | Weigh-In Result | 245.0 lbs (111.1 kgs) | || | 6'2"" (188cm) | Height | 6'6"" (198cm) | || | 77.5"" (197cm) | Reach | 80.0"" (203cm) | || | CM System | Gym | Bulldog Boxing | Petrino vs. Lane Fight Predictions Fight Predictions Tapology Community Picks: 3,838 Bout Information Event Poster Fight Details - Event: UFC Fight Night: Lewis vs. Teixeira - Date: Saturday 07.12.2025 at 06:00 PM ET - Referee: N/A - Venue: Bridgestone Arena - Enclosure: Octagon - Location: Nashville, Tennessee, United States - Bout Billing: Main Card (fight 8 of 12) - Pro/Am: Professional - Weight: 265 lbs (120.2 kg) - Event Links: - Bout Links:",2025-04-03,https://www.tapology.com/fightcenter/bouts/986284-ufc-fight-night-vitor-icao-petrino-vs-austen-lane
"Vitor Petrino vs. Austen Lane prediction, odds, pick for UFC Nashville","UFC Nashville is rocking on and we're set for another betting prediction and pick, shifting attention towards this Heavyweight matchup. Brazil's Vitor Petrino will face off against Florida's Austen Lane as both fighters look to bounce back after recent losses. Check UFC odds for our Petrino-Lane prediction and pick. Vitor Petrino (11-2) comes into this bout with a 4-2 UFC record since 2023. After four consecutive victories to start his run, he dropped back-t0-back losses for the first time in his career. He was finished in both of those fights and is looking to bounce back in a big way in this one. Petrino stands 6-foot-2 with a 77.5-inch reach. Austen Lane (13-6) comes in with a 1-3-0-1 record since entering the UFC in 2023. He's a Contender Series product with a 1-1 record, but things haven't been so smooth for Lane against promotional opponents. He'll have another tall task in this one in trying to overcome a +500 betting line. Lane stands 6-foot-6 with an 80-inch reach. Here are the UFC Nashville Odds, courtesy of DraftKings. UFC Nashville Odds: Vitor Petrino-Austen Lane Odds Vitor Petrino: -700 Austen Lane: +500 Over 1.5 rounds: +135 Under 1.5 rounds: -175 *Watch sports LIVE with fuboTV (Get Access | Save $30)* Why Vitor Petrino Will Win - Last Fight: (L) Dustin Jacoby – KO (right cross, R3) - Last 5: 3-2 - Finishes: 7 KO/TKO, 1 SUB Vitor Petrino was bested his last time out after Dustin Jacoby landed a perfect right hand to sit him down in the third round. Petrino was visibly tired by that point and was down in the striking numbers, but the knockout was particularly brutal in nature and should be a wake-up call ahead of this fight. Petrino's defense will have to be particularly sound against an opponent like Lane with 11 career knockouts. Still, Petrino will have a sizable grappling advantage here and we've seen Lane struggle off his back in a number of bouts. Attention to his cardio will also be a factor as he's been known to take rounds off in the past. Nevertheless, he has a clear athletic advantage and will need to be patient in using his bursts of explosiveness. While Petrino is fully capable of the knockout here, he's been successful tying opponents up and using his Judo to take them down. The biggest key for Petrino will be advancing with caution and keeping his output consistent. Why Austen Lane Will Win - Last Fight: (L) Mario Pinto – KO (hook, R2) - Last 5: 1-3-0-1 - Finishes: 11 KO/TKO, 1 SUB Austen Lane has struggled to find his footing over the last couple of bouts, getting knocked out in three of his last four appearances. Albeit, he still managed an extremely savvy performance against Robelis Despaigne in extending the highly-touted prospect past the first round. He has a knack for exposing certain opponents' weaknesses if he's able to drag them into a dog fight. Still, his propensity towards brawls hasn't worked out in his favor as of late, seriously compromising his chin in the process. Lane could see success with a similar approach to his last win in dragging this fight out and tiring Petrino out. From there, Lane remains dangerous with his one-punch knockout and will begin to land clean if a tired Petrino drops his hands. Look for the low leg kick as it's been a factor in previous fights for Petrino. Final Vitor Petrino-Austen Lane Prediction & Pick While this fight has fireworks written all over it, neither fighter necessarily benefits from a chaotic brawl here. Vitor Petrino is fresh off two knockouts and is likely to seek a more measured approach this time around. Austen Lane is in the same boat in terms of being on the wrong end of a brawl. While Austen Lane can be successful in the later portions of this fight, I don't expect him to pose much of a threat to Petrino in terms of the grappling or knocking him out clean. Petrino, on the other hand, has to find a consistent output of cardio at some point if he wants to be successful against scrappy opponents like Lane. Dustin Jacoby and Anthony Smith picked up on the gaps, so it'll be interesting to see what improvements he makes ahead of this one. Unlike Robelis Despaigne, Vitor Petrino has proven himself in a three-round fight and I expect the same out of this one. Still, Austen Lane is sneaky as a knockout artist and never seems completely out of a fight until he physically is. Vitor Petrino is defensive enough to pick up on this and should be making this a boring fight at times with his clinch work. Let's roll with Vitor Petrino to pick up the win as this fight goes over. Final Vitor Petrino-Austen Lane Prediction & Pick: Vitor Petrino (-700); OVER 1.5 Rounds (+135)",2025-07-10,https://clutchpoints.com/betting/vitor-petrino-vs-austen-lane-prediction-odds-pick-for-ufc-nashville
Vitor Petrino vs Austen Lane,"UFC Nashville start time, full fight card details for the ""Lewis vs. Teixeira""-led event tonight (Sat., July 12, 2025), streaming live on ESPN+. Get UFC Nashville start time, location, date, bout... UFC Nashville happens LIVE on ESPN/ESPN+ TONIGHT (Sat. July 12, 2025) with Derrick Lewis vs. Tallison Teixeira in the main event. Catch all the action with live round-by-round streaming results... Vitor Petrino, who faces Austen Lane at UFC Nashville, is living his best life after getting rid of 33-pound weight cuts. Date: July 12, 2025 | Vitor Petrino | Austen Lane | | |---|---|---| | age | || | height | || | weight |",2025-07-11,https://www.mmafighting.com/fight/15727/vitor-petrino-vs-austen-lane
"UFC on ESPN 70: Petrino vs Lane - Date, Start time, Fight Card, Location","Vitor Petrino will face Austen Lane at UFC on ESPN 70 in Nashville's Bridgestone Arena. Both fighters aim for redemption after KO losses in their recent bouts. Petrino, a Brazilian light heavyweight, holds an 11-2 record with seven KO wins. He succumbed to Dustin Jacoby last year via knockout. Lane, representing the United States in the heavyweight division, has a 13-6 record with eleven of his victories by KO. His recent fight saw him knocked out by Mario Pinto in March. Petrino and Lane must capitalize on their strengths facing off at this event. What time is Vitor Petrino vs Austen Lane fight Live coverage for the Vitor Petrino vs Austen Lane main card will start at 06:00 PM EST on ESPN+. Refer to the table below to find your local time. | Region | Date | Main Card Start Time | Vitor Petrino vs Austen Lane Ring Walks (approx.) | | USA and Canada (EST) | Saturday, July 12, 2025 | 06:00 PM | 08:20 PM | | USA and Canada (PT) | Saturday, July 12, 2025 | 03:00 PM | 05:20 PM | | UK and Ireland (GMT) | Saturday, July 12, 2025 | 10:00 PM | 12:20 AM (next day) | | Australia (AEDT) | Sunday, July 13, 2025 | 09:00 AM | 11:20 AM | The UFC on ESPN 70 event takes place on July 12, 2025, at the Bridgestone Arena in Nashville, Tennessee. The event starts at 08:20 PM EST. It features a heavyweight bout between Vitor Petrino and Tresean Lane as part of the undercard. The main event showcases Derrick Lewis against Tallison Teixeira. The fights are scheduled for three rounds. The start time may vary depending on the duration of earlier matches. Fans should check local listings for specific start times in their regions. Please note that today is July 10, 2025, so plan accordingly to catch all the action live from Nashville. Fighters Details Vitor Petrino will face Austen Lane in the UFC on ESPN 70 heavyweight bout. No belts or titles are on the line. Vitor Petrino - Nationality: Brazil - Height: 190 cm - Weight: 93.0 kg - Total Fights: 13 - Record: 11 / 2 / 0 Vitor Petrino holds an MMA record of 11 wins and 2 losses. He most recently suffered a knockout loss to Dustin Jacoby, a fighter with a strong record. His past opponent's experience highlights Petrino's vulnerability against seasoned heavyweights like Lane. Austen Lane - Nationality: United States - Height: 198 cm - Weight: 113.4 kg - Total Fights: 19 - Record: 13 / 6 / 0 Austen Lane has 13 wins and 6 losses, all knockouts. In his recent fight, he lost to unbeaten Mario Pinto, showing weaknesses against elite fighters. The weight advantage and knockout power make Lane a significant threat to Petrino in this matchup. How and where to watch the Vitor Petrino vs Austen Lane Fight You can watch Vitor Petrino vs Austen Lane via ESPN+. | Region | Live-streaming | | USA | ESPN | If your country is blocked by the streaming services or there simply isn’t any viable options for your country, we only can recommend one solution: using a VPN software to bypass the restrictions. It allows you to change your IP address and appear as if you’re watching the event from another country. So if you live in either the UK, Canada, Australia, New Zealand, India, UAE, Mexico, Spain or any other country and can’t find a working provider to watch the Vitor Petrino vs Austen Lane fight, use our recommended (and tested) VPN and switch to a location of your choice. Vitor Petrino vs Austen Lane Fight Card - Derrick Lewis vs Tallison Teixeira - Stephen Thompson vs Gabriel Bonfim - Calvin Kattar vs Steve Garcia - Nate Landwehr vs Morgan Charriere - Vitor Petrino vs Austen Lane - Junior Tafa vs George Tokkos - Max Griffin vs Chris Curtis - Jake Matthews vs Chidi Njokuani - Lauren Murphy vs Eduarda Moura - Kennedy Nzechukwu vs Valter Walker - Mitch Ramirez vs Mike Davis - Fatima Kline vs Melissa Martinez",2025-07-10,https://ringside24.com/en/news/mma/231577-ufc-on-espn-70-petrino-vs-lane-date-start-time-fight-card-location
Vitor Petrino vs Austen Lane Odds & UFC Preview,"Vitor Petrino vs Austen Lane fight analysis Introduction On July 13, 2025, fight fans will descend upon Bridgestone Arena in Nashville, Tennessee for UFC Fight Night: Lewis vs Teixeira. As part of the Main Card, the Heavyweight showdown between Vitor Petrino and Austen Lane is scheduled to kick off at 1:00 AM UTC (8:00 PM ET local time). This bout pits the surging 27-year-old Brazilian contender against the seasoned 37-year-old American veteran in a clash that carries significant implications for the heavier division. Fight Details at a Glance - Event: UFC Fight Night: Lewis vs Teixeira - Date: July 13, 2025 - Venue: Bridgestone Arena, Nashville, TN, United States - Card Placement: Main Card, Heavyweight Bout - Start Time: 1:00 AM UTC / 8:00 PM ET Heading into this matchup, Vitor Petrino stands out as the clear favorite, with odds hovering around -650 to -700 at major sportsbooks such as BetMGM and DraftKings. Petrino’s 11-2-0 professional record showcases his rapid ascent: a UFC debut in December 2022, trademark explosiveness, and a 57% takedown accuracy that complements his crisp striking. At 74 inches tall with a 77.5-inch reach, Petrino combines grappling versatility with a striker’s precision. His only setbacks—a third-round KO loss to Dustin Jacoby and a first-round submission defeat to Anthony Smith—came against experienced campaigners, yet he has rebounded emphatically with back-to-back victories, including a highlight‐reel finish over Modestas Bukauskas. On the opposite corner, Austen Lane arrives as the underdog, with odds ranging from +430 to +500 depending on the bookmaker. Lane’s journey to the Octagon is defined by 11 knockouts in 13 career wins, underscoring his one-punch power. At 78 inches tall and a formidable 80-inch reach, the Evanston, Illinois native made his UFC debut in June 2023. However, Lane has struggled to find consistency, dropping four of five Octagon appearances, including recent KO losses to Mario Pinto and Jhonata Diniz. Still, his 50% significant strike accuracy and ninth career first-round finish demonstrate that he remains a legitimate threat to derail Petrino’s momentum. With Petrino’s youth, wrestling pedigree, and activity rate contrasting against Lane’s knockout pedigree and veteran toughness, the narrative is clear: Petrino’s calculated aggression versus Lane’s fight-ending power. Oddsmakers reflect this dynamic, installing Petrino as a heavy favorite in the hopes he can neutralize Lane’s explosive starts and dominate over five or fewer minutes. For bettors seeking value, Lane’s long odds may tempt those banking on an early finish. This Heavyweight tilt not only has immediate playoff positioning ramifications but also offers a fascinating study in contrasting styles. As fight night approaches, all eyes will be on whether the Brazilian prodigy can confirm his status as a rising contender or if the veteran underdog can engineer one of the biggest upsets on this Nevada-licensed card. Live odds Live and historic odds as well as more fighter statistics and insights for Vitor Petrino vs Austen Lane can be found on the fighter matchup page. All the fighter matchups and live odds for Lewis vs Teixeira can be found on the Lewis vs Teixeira event page. Matchup & Fighter Profiles Vitor Petrino Age: 27 Country: Brazil 🇧🇷 Fighting Style: Striker with solid wrestling base Recent Form (Last 5 Fights) - Dec. 14, 2024: Loss vs Dustin Jacoby (KO/TKO, R3 – 3:44) - May 4, 2024: Loss vs Anthony Smith (Submission, R1 – 2:00) - Mar. 2, 2024: Win vs Tyson Pedro (Decision - Unanimous, R3 – 5:00) - Nov. 4, 2023: Win vs Modestas Bukauskas (KO/TKO, R2 – 1:03) - Jul. 8, 2023: Win vs Marcin Prachnio (Submission, R3 – 3:42) Petrino enters this bout 3-2 in his last five, rebounding from back-to-back defeats with decisive wins over Tyson Pedro and Modestas Bukauskas. Strengths & Weaknesses Strengths: - Takedown Prowess (57% Accuracy, 71% Defense): Excels at wrestling exchanges, often dictating where the fight takes place. - Stamina & Durability: Average fight time of 10:35 shows he can maintain a high pace, recover from adversity, and avoid early finishes. - Balanced Striking: At 45% significant strike accuracy, he mixes punches and kicks effectively, setting up takedowns with feints. Weaknesses: - Moderate Striking Power: Only 7 KOs in 11 wins; may struggle to finish high-level strikers. - Vulnerability to Power Strikers: Two recent stoppage losses (Jacoby KO, Smith submission after ground exchanges) suggest lapses under heavy pressure. - Late-Round Lapses: His longer fights sometimes see pace dips in championship rounds, potentially leaving openings for explosive finishes. Austen Lane Age: 37 Country: United States 🇺🇸 Fighting Style: Heavy-handed knockout artist Recent Form (Last 5 Fights) - Mar. 1, 2025: Loss vs Mario Pinto (KO/TKO, R2 – 0:39) - Oct. 19, 2024: Win vs Robelis Despaigne (Decision - Unanimous, R3 – 5:00) - Apr. 27, 2024: Loss vs Jhonata Diniz (KO/TKO, R2 – 2:12) - Sep. 9, 2023: Loss vs Justin Tafa (KO/TKO, R1 – 1:22) - Jun. 24, 2023: Loss vs Justin Tafa (Could Not Continue, R1 – 0:29) Lane is 1-4 over his last five, reeling from multiple early knockouts but still packing finishing potential. Strengths & Weaknesses Strengths: - One-Punch Power: Boasts 11 knockouts in 13 wins and 9 first-round finishes, making him a constant threat to end the fight instantly. - Striking Accuracy (50%): Lands clean, heavy shots with a wide 80-inch reach, allowing him to hit from distance. - Explosiveness: Averages just over 5 minutes per fight, indicating a fast start and relentless attack early. Weaknesses: - Defensive Lapses (41% Strike Defense): Allows opponents to land nearly 6 out of 10 significant strikes, making him susceptible to counters and volume fighters. - Poor Takedown Game (29% Accuracy, 50% Defense): Minimal wrestling threat and inconsistent takedown defense; can be controlled by grapplers. - Gassing Late: Short average fight time suggests cardio issues if the bout extends past early rounds. Head-to-Head Dynamics - Youth & Wrestling vs. Power & Experience: Petrino’s superior cardio and grappling could neutralize Lane’s heavy hands if he avoids early bombs. - Pace & Durability: Petrino thrives in longer scraps, whereas Lane craves a quick finish; extended action favors the Brazilian. - Key Vulnerabilities: Petrino must respect Lane’s knockout ability in the opening frame, while Lane must shore up takedown defense to prevent being out-worked on the mat. This clash of styles—Petrino’s technical wrestling and balanced striking vs. Lane’s explosive knockout prowess—will determine if experience and power can topple a rising, well-rounded contender. Odds & Line Movement Current Betting Odds Heading into UFC Fight Night: Lewis vs Teixeira, the Vitor Petrino vs Austen Lane matchup features a stark contrast on the betting board: - Vitor Petrino (Favorite): –650 to –700 (American odds) Favorite across all major sportsbooks, reflecting confidence in his well-rounded skill set and recent form. - Austen Lane (Underdog): +430 to +500 (American odds) A long shot banking on his heavy hands and first-round finishing power to pull off an upset. Best Sportsbooks for Betting - For Petrino: The most bettor-friendly line is –650 at BetMGM, BetUS, BetOnline.ag, and Caesars. - For Lane: The top underdog value sits at +500 on DraftKings, giving you the biggest upside if Lane lands that one‐punch knockout. $1,000 Payouts - $1,000 on Petrino at –650: You’d pocket approximately $153.85 in profit, for a total return of $1,153.85. - $1,000 on Lane at +475: You’d collect approximately $4,750 in profit, for a total return of $5,750. Implied Probabilities - Vitor Petrino: ~87% implied chance to win - Austen Lane: ~18% implied chance to win Historical Line Movement Initial Openers When this bout first hit the board in mid-June, odds reflected a competitive perception: - Austen Lane: +350 at BetRivers on June 15 - Vitor Petrino: –500 at BetRivers on June 15 Drift & Firming Over the following weeks, Lane’s line drifted outward as sharp money and public wagers poured in on Petrino: - Lane opened at +350 and climbed to +400 (FanDuel, June 30), later peaking at +500 (DraftKings). - Petrino “firmed up,” moving from –500 to –650 at BetMGM/BetUS, and briefly touching –700 at DraftKings. These swings highlight two factors: - Confidence in Petrino’s wrestling and volume striking has steered both sharps and casuals toward the Brazilian. - Lane’s inconsistent UFC run—four losses in five—has tempered enthusiasm, pushing his odds higher despite his knockout upside. Key Takeaways - Line Bias: Heavy lean on Petrino’s grappling and cardio over Lane’s early-fight explosiveness. - Value Search: If targeting the favorite, lock in –650 rather than –700 to maximize return. If chasing the upset, +500 on DraftKings is your best bet. - Betting Strategy: A $1,000 play on Petrino secures a modest profit with high certainty; a $1,000 wager on Lane offers life-changing returns if he lands that signature knockout. Whether you’re a risk-averse bettor grabbing the favorite at the tightest negative line or an adrenaline seeker chasing Lane’s power at the juiciest underdog price, understanding these line movements and payout scenarios will guide your best sportsbook choice and staking strategy. AI Pick: Vitor Petrino Click the buttons below to read more about why the AI picked Vitor Petrino, or see all the AI picks for Lewis vs Teixeira. Our AI is trained on our fight data and picks winners for every fight. You can track all the picks, accuracy, and profit for free on our ai-picks page.",2025-06-30,https://www.ufcbetcompanion.com/event-fighter/3798-Vitor%20Petrino%20vs%20Austen%20Lane/fight-analysis/2373
"Vitor Petrino vs Austen Lane Pick, 07/12/2025 Predictions UFC Nashville Odds","Vitor Petrino vs Austen Lane Pick, 07/12/2025 Predictions UFC Nashville Odds Vitor Petrino vs Austen Lane UFC Nashville Bridgestone Arena in Nashville Saturday, July 12, 2025 Vitor Petrino will face off with Austen Lane at UFC Nashville on Saturday, July 12, 2025. The opening line has Petrino priced at -650 while Lane is priced at +460. Vitor Petrino steps into the Octagon holding a record of 11-2-0. The 27-year-old steps on the scale at 205 lbs and stands in at 6'2"". The orthodox fighter has a wingspan of 77"". Austen Lane stands 6'6"" and is weighing in at 245 lbs. The orthodox fighter walks into the Octagon holding a record of 13-6-0 (1 NC). The 37-year-old has a wingspan of 80"". Regarding significant strikes, Vitor Petrino is landing 2.83 per minute and Austen Lane is landing 2.98 significant strikes per min. Petrino is landing 45% of the significant strikes he attempts and Lane lands 50%. When it comes to defending themselves, Petrino takes 2.71 significant strikes per min and Lane takes 2.41. Petrino also defends against 47% of the significant strikes that are aimed in his direction while Lane is able to defend against 40% of the shots thrown in his direction. | UFC Nashville | Vitor Petrino | Austen Lane | |---|---|---| | Opening Odds | -650 | +460 | | Record | 11-2-0 | 13-6-0 (1 NC) | | Average Fight Time | 10:35 | 5:02 | | Height | 6'2"" | 6'6"" | | Weight | 205 lbs | 245 lbs | | Reach | 77"" | 80"" | | Strikes Landed Per Minute | 2.83 | 2.98 | | Striking Accuracy | 45% | 50% | When it comes to grappling, Vitor Petrino is the more skilled grappler as he scores a takedown 3.24 times per 15 minutes. Petrino is finishing his takedown attempts on 57% of his attempts and is stopping 71% of takedowns his opponents have tried. Lane is taking his opponents to the mat on 28% of the takedowns he tries and is defending 50% of all takedowns attempted on him. Regarding submissions, Petrino is the more experienced of the two fighters by trying 0.6 submissions per 15 min while Lane tries 0.4 submissions per 3 rds. Get all of our UFC Picks The last time he fought, Vitor Petrino went up against Dustin Jacoby and ended up losing the fight by a punch to the head in round 3. Jacoby ended up landing 47 of 100 total strikes that he threw in that fight. Petrino finished this fight landing 40 of 96 total strikes. When it comes to significant strikes, Jacoby ended up landing 45 of 96 , giving him a percentage of 46%. He landed 23 of 69 significant strikes directed at the head. Statistically, Petrino landed 41% of his significant strikes by sticking 40 of 96 . Out of those significant strikes, he landed 27 of 79 pointed at the head. 86% of the significant strikes landed by Jacoby and 100% of them landed by Petrino were thrown at a distance. In the last fight for Austen Lane, he faced off with Mario Pinto and wound up losing the fight by a punch to the head in round 2. Pinto connected on 92% of his significant strikes at distance while Lane landed 96% of his significant strikes at distance. Lane landed 50% of his significant strikes attempted by landing 32 of 63 . He ended up connecting on 17 of 42 significant strikes to the head. Pinto connected on 13 of 23 significant strikes in that contest. Of all the significant strikes, he landed 8 of 18 aimed at the head. Relating to the total strikes thrown in this fight, Pinto ended up landing 16 of 26 while Lane ended up connecting on 36 of 75 of all the strikes he attempted. Other bouts to keep an eye on Another fight to keep an eye on is when Junior Tafa encounters Tuco Tokkos. Tafa will be looking to add a victory to his total of 6-3-0. The 28-year-old is fighting at 205 lbs and measures 6'3"". The orthodox fighter has an arm span of 75"". Tokkos stands 6'4"" and records a weight of 205 lbs. The orthodox fighter holds a career record of 10-5-0. The 35-year-old reaches 76"". Regarding grappling, Junior Tafa is averaging a takedown 0.60 times per 3 rds while Tuco Tokkos is averaging a takedown 2.65 times per 3 rds. Regarding striking, Tafa tags his opponents 3.36 strikes/minute and connecting on 49% of the strikes that he throws. On the other side we have Tuco Tokkos, who connects on 38% of the strikes that he throws and lands 2.51 per min. Another bout to watch is when Chris Curtis is set to square up in the Octagon against Max Griffin. Griffin comes into this bout holding a record of 20-11-0. The 39-year-old will fight at 170 lbs and measures in at 5'11"". The orthodox fighter stretches 76"". Curtis stands in at 5'10"" and weighs in at 170 lbs. The orthodox fighter looks to add a win to his career total of 31-12-0 (1 NC). The 37-year-old has a wingspan of 75"". Regarding wrestling, Max Griffin is able to stop 69% of the takedowns fighters have attempted and is taking his opponents to the mat on 40% of his attempts. Curtis is taking his opponents to the mat on 10% of the attempts he tries and is able to stop 82% of takedowns his opponents have tried. In the matter of striking, Griffin is absorbing 3.66 strikes per min and he is dealing 3.75 per minute. Curtis, notwithstanding, is absorbing 6.43 strikes/minute and connects on 6.16 per minute. Who will win tonight's UFC match against the spread? Tony Sink's Pick: Take Vitor Petrino (-650) Get $60 worth of FREE premium member picks. No Obligation. No Salesman. No Credit Card. Fast Sign up with Instant Access Click Here Get all of Today's Free UFC Picks Get all of Today's Expert UFC Picks Most Recent UFC Picks - Vitor Petrino vs Austen Lane Pick, 07/12/2025 Predictions UFC Nashville Odds - Kennedy Nzechukwu vs Valter Walker Pick, 07/12/2025 Predictions UFC Nashville Odds - Jake Matthews vs Chidi Njokuani Pick, 07/12/2025 Predictions UFC Nashville Odds - Junior Tafa vs Tuco Tokkos Pick, 07/12/2025 Predictions UFC Nashville Odds - Stephen Thompson vs Gabriel Bonfim Pick, 07/12/2025 Predictions UFC Nashville Odds - Mitch Ramirez vs Mike Davis Pick, 07/12/2025 Predictions UFC Nashville Odds - Derrick Lewis vs Tallison Teixeira Pick, 07/12/2025 Predictions UFC Nashville Odds - Calvin Kattar vs Steve Garcia Pick, 07/12/2025 Predictions UFC Nashville Odds - Nate Landwehr vs Morgan Charriere Pick, 07/12/2025 Predictions UFC Nashville Odds - Lauren Murphy vs Eduarda Moura Pick, 07/12/2025 Predictions UFC Nashville Odds",2025-07-10,https://www.docsports.com/free-picks/ufc/2025/vitor-petrino-vs-austen-lane-pick-07-12-2025-predictions-ufc-nashville-odds.html
